language,question,document_title,document,document_answer_region
finnish,"['Milloin', 'Italia', 'on', 'perustettu', '?']","['Italian', 'historia']","['\n', '1700-luvun', 'lopussa', 'Italian', 'poliittinen', 'tilanne', 'oli', 'jokseenkin', 'sama', 'kuin', '1500-luvulla', ',', 'erotuksena', 'se', 'että', 'Itävallasta', 'oli', 'tullut', 'hallitseva', 'ulkoinen', 'valta', 'Espanjan', 'sijaan', 'ja', 'se', 'että', 'Savoijin', 'herttuoista', ',', 'jotka', 'hallitsivat', 'myös', 'Luoteis-Piemontea', ',', 'oli', 'tullut', 'Sardinian', 'hallitsijoita', '.', 'Tämä', 'tilanne', 'järkkyi', '1796', 'Napoleonin', 'tunkeuduttua', 'Italiaan', '.', 'Napoleonin', 'luomat', 'valtiot', ',', 'kuten', 'Cisalppinen', 'tasavalta', ',', 'olivat', 'vain', 'Ranskan', 'satelliitteja', ',', 'mutta', 'ruokkivat', 'nationalistista', 'liikettä', '.', 'Cisalppinen', 'tasavalta', 'muutettiin', 'Italian', 'tasavallaksi', '1802', ',', 'jonka', 'presidenttinä', 'oli', 'Napoleon', '.']",-3
finnish,"['Missä', 'Filip', 'IV', 'syntyi', '?']","['Filip', 'IV', '(', 'Espanja', ')']","['\n\n', 'Filip', 'IV', '(;', '8', '.', 'huhtikuuta', '1605', 'Valladolid', '–', '17', '.', 'syyskuuta', '1665', 'Madrid', ')', 'oli', 'Espanjan', ',', 'Napolin', 'ja', 'Sisilian', 'kuningas', 'sekä', 'nimellä', 'Filip', 'III', 'viimeinen', 'espanjalainen', 'Portugalin', 'kuningas', '.', 'Hän', 'hallitsi', 'Espanjaa', 'vuodesta', '1621', 'kuolemaansa', 'saakka', 'sekä', 'Portugalia', 'vuodet', '1621–1640', '.', 'Hän', 'oli', 'Espanjan', 'kuninkaan', 'Filip', 'III:n', 'ja', 'Margareeta', 'Itävaltalaisen', 'vanhin', 'poika', '.[1', ']', ' ', 'Hän', 'kuului', 'Habsburg-sukuun', 'ja', 'oli', 'viimeinen', 'habsburgilainen', 'Portugalin', 'valtaistuimella', '.']",-3
finnish,"['Kuinka', 'monta', 'saarta', 'Selvagenssaarilla', 'on', '?']",['Madeira'],"['\n\n\n', 'Madeira', '(', ')', 'on', 'Portugalille', 'kuuluva', 'itsehallinnollinen', 'saariryhmä', 'Pohjois-Atlantilla', 'noin', '580', 'kilometriä', 'Pohjois-Afrikan', 'rannikolta', 'luoteeseen', '.', 'Madeira', 'kuuluu', 'maantieteellisesti', 'Makaronesiaan', 'ja', 'koostuu', 'seitsemästä', 'tuliperäisestä', 'saaresta', ',', 'joista', 'suurimmat', 'ja', 'ainoat', 'asutetut', 'ovat', 'Madeira', 'ja', 'Porto', 'Santo', '.', 'Pääsaaresta', 'noin', '40', 'kilometriä', 'kaakkoon', 'sijaitsevat', 'kolme', 'saarta', 'käsittävät', 'Desertassaaret', '.', 'Hallinnollisesti', 'Madeiraan', 'kuuluu', 'vielä', '280', 'kilometrin', 'päässä', 'kaakossa', 'sijaitsevat', 'kaksi', 'saarta', 'käsittävät', 'Selvagenssaaret', '.', 'Madeirasta', 'puhuttaessa', 'voidaan', 'viitata', 'yhtä', 'lailla', 'koko', 'hallinnolliseen', 'alueeseen', ',', 'maantieteelliseen', 'saariryhmään', 'tai', 'pelkästään', 'Madeiran', 'saareen', '.']",-3
finnish,"['Mikä', 'oli', 'Tinkoff', 'tiimin', 'alkuperäinen', 'nimi', '?']","['Alberto', 'Contador']","['2003', ':', 'Once-Eroski', '\n', '2004–2006', ':', 'Liberty', 'Seguros', 'ja', 'sittemmin', 'Astana-Würth', '\n', '2007', ':', 'Discovery', 'Channel', ',', 'talliin', 'hän', 'tuli', 'tunnetun', 'Puerto-skandaalin', 'jälkeen', ',', 'kun', 'hän', 'oli', 'jäänyt', 'ilman', 'tallia', '.', 'Tällöin', 'hänet', 'kutsuttiin', '""', 'UCI', 'ProTourin', '""', 'ehkä', 'menestyksekkäimmän', 'ja', 'maineikkaimman', 'tallin', 'jäseneksi', '.', '\n', '2008–2010', ':', 'Astana', 'Team', '\n', '2011–2016', ':', 'Team', 'Saxo', 'Bank', '/', 'Saxo-Tinkoff', '/', 'Tinkoff-Saxo', '/', 'Tinkoff', '\n', '2017', ':', 'Trek-Segafredo']",-3
finnish,"['Milloin', 'Serranojen', 'perhettä', 'aloitettiin', 'esittämään', 'Suomessa', '?']","['Serranon', 'perhe']","['Suomessa', 'Yleisradio', 'otti', 'sarjan', 'ohjelmistoonsa', 'kesällä', '2007', 'ja', 'näytti', 'sarjaa', 'arkiaamuisin', 'TV1-kanavalla', 'yhteensä', '65', 'jaksoa', '.', 'Sarjaa', 'seurasi', 'päivittäin', 'noin', '300000', 'katsojaa', '.', 'Suuren', 'suosion', 'myötä', 'Yleisradio', 'ilmoitti', ',', 'että', 'jo', 'lähetetyt', 'jaksot', 'uusitaan', '8', '.', 'syyskuuta', '2007', 'alkaen', '.[6', ']', 'Uudet', 'jaksot', 'alkoivat', '2', '.', 'kesäkuuta', '2008', 'jaksosta', '66', 'lähtien', 'ja', 'jatkuivat', 'aina', 'elokuun', '21', '.', 'päivään', 'ja', '124', '.', 'jaksoon', 'saakka', '.', 'Kesän', '2008', 'jaksot', 'nähtiin', 'uusintana', '20', '.', 'syyskuuta', '2008', 'alkaen', '.[7', ']', 'Sarjan', 'loput', 'jaksot', '(', '125–147', ')', 'esitettiin', '2', '.', 'kesäkuuta', 'alkaen', 'kesällä', '2009', 'tiistaisin', 'ja', 'keskiviikkoisin', 'klo', '18.30', '.', 'Jaksojen', 'uusinnat', 'olivat', 'seuraavana', 'aamuna', 'kello', '9.30', '.', 'Alkaen', '22', '.', 'heinäkuuta', '2009', 'Serranon', 'perhettä', 'näytettiin', 'vain', 'keskiviikkoisin', 'klo', '18.30', 'ja', 'uusinta', 'seuraavana', 'aamuna', 'klo', '9.30', '.[7', ']', 'Sarja', 'päättyi', 'Suomessa', '19', '.', 'elokuuta', '2009', '.', 'Sarja', 'näytettiin', 'uusintana', 'yleisön', 'toiveesta', 'Yle', 'Areenassa', '1', '.', 'heinäkuuta', '–', '31', '.', 'joulukuuta', '2013', '.']",-3
finnish,"['Mitä', 'tarkoittaa', 'buurit', '?']",['Buurit'],"['Buurit', '(', 'hollannin', 'sanasta', 'boer', '’', 'maanviljelijä', '’', ')', 'ovat', 'Etelä-Afrikkaan', '1600-luvulla', 'muuttaneiden', 'hollantilaisten', 'sekä', 'heihin', 'sekoittuneiden', 'muiden', 'valkoihoisten', 'jälkeläisiä', '.[1', ']', 'Historiallisesti', 'Etelä-Afrikassa', 'oli', 'kaksi', 'erillistä', 'afrikaansia', 'tai', 'hollantia', 'puhuvaa', ',', 'pääasiassa', 'hollantilaissiirtolaisten', 'jälkeläisistä', 'syntynyttä', 'ryhmää', ':', 'buurit', 'ja', 'Kapmaan', 'hollantilaiset', ',', 'joista', 'jälkimmäiset', 'eivät', 'osallistuneet', 'Suureen', 'vaellukseen', '.[2', ']']",-3
finnish,"['Mistä', 'tulee', 'nimi', 'minotaurus', '?']",['Minotauros'],"['Minotauros', '(', 'kr', '.', 'Μινώταυρος', ')', 'oli', 'kreikkalaisessa', 'mytologiassa', 'esiintyvä', 'taruolento', ',', 'joka', 'oli', 'puoliksi', 'ihminen', ',', 'puoliksi', 'härkä', '.', 'Kreetan', 'kuningattaren', 'Pasifaen', 'ja', 'valkoisen', 'härän', 'ristisiitoksena', 'syntynyt', 'hirviö', 'teljettiin', 'kuningas', 'Minoksen', 'käskystä', 'suureen', 'labyrinttiin', ',', 'johon', 'sille', 'vietiin', 'joka', 'yhdeksäs', 'vuosi', '12', 'ateenalaista', 'uhria', 'ravinnoksi', '.', 'Lopulta', 'Ateenan', 'tuleva', 'kuningas', 'Theseus', 'surmasi', 'hirviön', 'ja', 'teki', 'lopun', 'Kreetan', 'sortotöistä', 'Ateenassa', '.', 'Vanha', 'kreikkalainen', 'taru', 'Minotauroksesta', 'ja', 'Theseuksesta', 'saattaa', 'olla', 'vertauskuvallinen', 'kertomus', 'siitä', ',', 'kuinka', 'Ateena', 'vapautui', 'Kreetan', 'pronssikautisen', 'minolaisen', 'kulttuurin', 'vallan', 'alta', '.', 'Minotauros', 'on', 'kreikkaa', 'ja', 'tarkoittaa', '”', 'Minoksen', 'härkää', '”', '.']",-3
finnish,"['Milloin', 'Carl', 'Barks', 'aloitti', 'piirtämään', 'Aku', 'Ankkaa', '?']","['Carl', 'Barks']","['Barks', 'piirsi', 'ensimmäisen', 'Aku', 'Ankka', '-sarjansa', 'vuonna', '1941', '.', '”', 'Aku', 'Ankka', 'ja', 'merirosvon', 'kulta', '”', 'perustui', 'hylätyn', 'piirroselokuvan', 'Morgan', '’', 's', 'Ghost', 'käsikirjoitukseen', ',', 'jonka', 'muokkasi', 'Al', 'Taliaferron', 'piirtämien', 'Aku-sanomalehtistrippien', 'käsikirjoittaja', 'Bob', 'Karp', '.', 'Puolet', 'tarinasta', 'piirsi', 'Jack', 'Hannah', '.[4', ']']",-3
finnish,"['Mikä', 'on', 'Kiinan', 'suurin', 'kaupunki', '?']","['Luettelo', 'Kiinan', 'kansantasavallan', 'kaupungeista']","['NimiNimi', 'Kiinan', '\n', 'kielellä', '[1]Maakunta', 'tai', '\n ', 'muu', 'hallintoalueVäestö', '\n', '1990', '[1]Väestö', '\n', '2000', '[1]Väestö', '\n', '2010', '[1]Väestöarvio', '\n', '1.7.2014', '[2]Shanghai上海Shanghai8,205,59815,758,89222,315,426', '\n', '23,019,148', '[3]22,991,000Peking北京Peking7,362,4268,503,38511,716,000', '\n', '19,612,368', '[3]19,520,000Tianjin天津Tianjin5,804,0238,146,12811,090,314', '\n', '12,938,224', '[3]10,860,000Kanton', '(', 'Guangzhou', ')', '广州Guangdong3,918,0108,524,82611,070,65411,843,000Shenzhen深圳Guangdong875,1767,008,83110,357,93810,680,000Wuhan武汉Hubei3,832,5368,312,7009,785,3927,838,000Dongguan东莞Guangdong6,445,7778,220,2377,410,000Chengdu成都Sichuan3,483,8345,267,8177,677,1227,289,000Chongqing重庆Chongqing3,122,7046,158,7907,457,600', '\n', '28,846,170', '[3]12,916,000Foshan佛山Kanton429,4105,337,7097,194,3116,989,000Nanjing南京Jiangsu2,610,5945,098,3407,165,6287,127,000Hongkong香港Hongkong5,900,000', '\n', '(', 'arvio)6,900,000', '\n', '(', 'arvio)7,100,000', '\n', '(', 'arvio)7,260,000ShenyangLiaoning6,195,000Xi', '’', 'an西安Shaanxi2,872,5395,345,7776,501,1895,867,000Hangzhou杭州Zhejiang2,589,5044,502,3826,242,0006,121,000Harbin哈尔滨Heilongjiang3,597,4044,113,7085,878,9395,351,000SuzhouJiangsu5,156,000Shantou汕头Guangdong884,5434,600,9275,330,764Jinan济南市Shandong2,403,9463,506,5134,335,989Zhengzhou郑州市Henan1,752,3742,589,3874,253,913Changchun长春市Jilin2,980,8703,225,5574,193,073Dalian大连市Liaoning3,473,8323,245,1914,087,733Kunming昆明市Yunnan1,611,9693,035,4063,855,346Qingdao青岛市Shandong5,124,8682,720,9723,718,835Wuxi无锡市Jiangsu3,181,9852,606,8393,543,719Xiamen厦门市Fujian639,4362,053,0703,531,347Ningbo宁波市Zhejiang3,350,8512,422,1263,491,597Nanning南宁市Guangxi1,159,0992,875,3353,437,171Taiyuan太原市Shanxi2,224,5802,558,3823,426,519Tangshan唐山市Hebei1,484,5152,978,0183,372,102Hefei合肥市Anhui1,099,5231,659,0753,310,268Changzhou常州市Jiangsu729,8932,502,0493,290,918Zibo淄博市Shandong2,484,2062,817,4793,129,228Zhongshan珠海市Guangdong2,363,3223,121,275Changsha长沙市Hunan1,328,9502,122,8733,093,980Xuzhou徐州市Jiangsu1,827,3062,942,1153,053,778Wenzhou温州市Zhejiang1,650,4191,915,5483,039,439Guiyang贵阳市Guizhou1,664,7092,374,2703,034,750Wulumuqi', '(', 'Ürümqi', ')', '乌鲁木齐市Sinkiang1,160,7751,753,2983,029,372Fuzhou', '(', 'Fujian', ')', '福州市Fujian1,395,7392,124,4352,921,762Shijiazhuang石家庄市Hebei1,372,1091,969,9752,834,942Huai', '’', 'an淮安市Jiangsu2,593,9152,635,406Lanzhou兰州市Gansu1,617,7612,087,7032,628,426Nanchang南昌市Jiangxi1,262,0311,844,2532,357,839Huizhou惠州市Guangdong274,6891,454,5082,344,634Linyi临沂市Shandong1,590,1601,938,5102,303,648Nantong南通市Jiangsu2,142,8842,274,113Yantai烟台市Shandong3,204,6691,724,4042,227,733Xiangyang襄阳市Hubei2,985,9782,160,9722,199,690Zaozhuang枣庄市Shandong3,191,974199,6982,125,481Baotou包头市Sisä-Mongolia1,671,1812,096,851Puning普宁市Guangdong1,856,4022,055,552Weifang潍坊市Shandong3,037,5351,380,3002,044,028']",-3
finnish,"['Mikä', 'on', 'dromedaari', '?']",['Dromedaari'],"['Dromedaari', '(', 'Camelus', 'dromedarius', ')', ' ', 'on', 'kamelien', 'sukuun', 'kuuluva', ' ', 'suurikokoinen', 'sorkkaeläin', '.', 'Sitä', 'kutsutaan', 'myös', 'yksikyttyräiseksi', 'kameliksi', '.']",-3
finnish,"['Milloin', 'uusi', 'testamentti', 'kirjoitettiin', '?']","['Uusi', 'testamentti']","['Uuden', 'testamentin', 'kirjat', 'kirjoitettiin', 'vuosina', '50–150', 'koineekreikaksi', '.[1', ']', 'Ensimmäisinä', 'kaanonin', 'aseman', 'saavuttivat', 'Paavalin', 'kirjeet', 'ja', 'neljä', 'evankeliumia', '.', 'Lopullisesti', 'kaanon', 'oli', 'valmis', 'neljänteen', 'tai', 'viidenteen', 'vuosisataan', 'mennessä', '.', 'Uuden', 'testamentin', 'nykyisen', 'kaanonin', 'luetteli', 'ensimmäisenä', 'Pyhä', 'Athanasios', 'vuonna', '367', '.[2', ']']",-3
finnish,"['Mitä', 'Voltaire', 'tunnetusti', 'sanoi', 'Pyhästä', 'saksalais-roomalaisesta', 'keisarikunnasta', '?']","['Pyhä', 'saksalais-roomalainen', 'keisarikunta']","['Vuonna', '1648', 'solmitun', 'Westfalenin', 'rauhan', 'jälkeen', 'keisarikunta', 'lähestyi', 'loppuaan', '.', 'Westfalenin', 'rauhassa', 'ruhtinaskunnat', 'saivat', 'lähes', 'täyden', 'itsenäisyyden', ',', 'ja', 'ne', 'saivat', 'jopa', 'itsenäisesti', 'solmia', 'liittolaisuuksia', 'kolmansien', 'maiden', 'kanssa', '.', 'Keisarikunta', 'oli', 'enää', 'vain', 'hyvin', 'itsenäisten', 'valtioiden', 'löyhä', 'liitto', '.', 'Sen', 'Habsburg-sukuun', 'kuuluneet', 'keisarit', 'hallitsivat', 'käytännössä', 'vain', 'niin', 'sanottuun', 'Habsburgien', 'monarkiaan', 'kuuluneita', 'alueita', ',', 'lähinnä', 'Itävaltaa', ',', 'Böömiä', 'ja', 'Unkaria', ',', 'mutta', 'näistä', 'alueista', ',', 'samoin', 'kuin', 'myöhemmin', 'Preussistakin', ',', 'vain', 'osa', 'luettiin', 'keisarikuntaan', 'kuuluviksi', '.', 'Esseessään', 'kansojen', 'historiasta', ',', 'tavoista', 'ja', 'hengestä', 'Voltaire', 'pilkkasi', 'Saksaa', 'sanoen', ':', '”', 'Ei', 'pyhä', ',', 'ei', 'roomalainen', ',', 'eikä', 'keisarikunta”', '.[11', ']']",-3
finnish,"['Minä', 'vuonna', 'Tammelan', 'stadion', 'avattiin', '?']","['Tampereen', 'Ilves', '(', 'jalkapallo', ')']","['Tammelan', 'pallokenttä', 'avattiin', 'käyttöön', 'vuonna', '1931', 'ja', 'sen', 'ensimmäinen', 'katsomo', 'valmistui', 'kuusi', 'vuotta', 'myöhemmin', '1937', '.[54', ']']",-3
finnish,"['Milloin', 'Kari', 'Cantell', 'väitteli', 'itsensä', 'tohtoriksi', '?']","['Kari', 'Cantell']","['Cantellin', 'vanhemmat', 'olivat', 'lehtori', 'Lauri', ' ', 'Oskar', 'Immanuel', 'Cantell', 'ja', 'Hilma', 'Esteri', 'Haapakoski', '.', 'Hän', 'avioitui', '1958', 'sairaanhoitaja', 'Aila', 'Onnia', 'Kokon', 'kanssa', '.', 'Cantell', 'tuli', 'ylioppilaaksi', 'Mikkelin', 'lyseosta', '1950', 'ja', 'valmistui', 'lääketieteen', 'lisensiaatiksi', '1956', '.', 'Lääketieteen', 'tohtoriksi', 'hän', 'väitteli', '1959', '.', 'Cantell', 'toimi', 'uransa', 'alussa', 'sekä', 'Helsingin', 'yliopistossa', 'että', 'Valtion', 'serumlaitoksen', 'tehtävissä', '.[2', ']']",-3
finnish,"['Milloin', 'diadokkisota', 'alkoi', '?']","['Ensimmäinen', 'diadokkisota']","['\n', 'Ensimmäinen', 'diadokkisota', 'käytiin', 'Aleksanteri', 'Suuren', 'seuraajien', 'eli', 'diadokkien', 'välillä', 'vuosina', '322–320', 'eaa.']",-3
finnish,"['Kuka', 'hallitsi', 'ennen', 'Justinianus', 'I', '?']","['Justinianus', 'I']","['Keisari', 'Anastasiuksen', 'kuollessa', 'vuonna', '518', 'Justinus', 'oli', 'upseerina', 'yhdessä', 'keisarin', 'palatsikaarteista', '.[5', ']', 'Anastasius', 'ei', 'ollut', 'nimittänyt', 'itselleen', 'seuraajaa', ',', 'vaikka', 'hänellä', 'oli', 'kolmekin', 'veljenpoikaa', '.', 'Kronikoitsija', 'Joannes', 'Malalas', 'kertoo', 'miten', 'Justinus', 'I', 'pääsi', 'keisariksi', '.', 'Korkea-arvoinen', 'eunukki', 'Amantius', ',', 'joka', 'ei', 'itse', 'olisi', 'voinut', 'päästä', 'keisariksi', ',', 'yritti', 'saada', 'tukea', 'omalle', 'ehdokkuudelleen', '.', 'Amantius', 'antoi', 'Justinukselle', 'rahaa', ',', 'joilla', 'hänen', 'tuli', 'lahjoa', 'kaartin', 'sotilaat', '.', 'Justinus', 'lahjoikin', 'sotilaat', ',', 'mutta', 'ei', 'kannattamaan', 'Amantiusta', 'vaan', 'itseään', '.']",-3
finnish,"['Mitä', 'tarkoittaa', 'hovimarsalkka', '?']",['Furiiri'],"['Hovifuriiri', 'on', 'hovipalvelija', ',', 'joka', 'hovin', 'palvelusväen', 'eli', 'hovikunnan', 'esimiehenä', 'toimivan', 'hovimarsalkan', 'alaisuudessa', 'hoitaa', 'talousasioita', 'ja', 'valvoo', 'palveluskunnan', 'toimia', '.[3', ']']",-3
finnish,"['Mikä', 'on', 'uraanin', 'järjestysluku', '?']",['Uraani'],"['\n\n', 'Uraani', 'on', 'alkuaine', 'ja', 'myrkyllinen', 'raskasmetalli', ',', 'jonka', 'kaikki', 'luonnossa', 'esiintyvät', 'ja', 'keinotekoiset', 'isotoopit', 'ovat', 'radioaktiivisia', ',', 'useimmiten', 'alfa-säteilijöitä', '.', 'Jaksollisessa', 'järjestelmässä', 'sen', 'kemiallinen', 'merkki', 'on', 'U', '(', 'lat', '.', 'uranium', ')', ',', 'järjestysluku', '92', 'ja', 'CAS-numero', '7440-61-1', '.', 'Merkittävimmät', 'isotoopit', 'ovat', '235U', 'ja', '238U', ',', 'jotka', 'ovat', '234U', 'ohella', 'ainoat', 'isotoopit', ',', 'joita', 'löydetään', 'luonnosta', '.', 'Luonnonuraanin', 'sulamispiste', 'on', '1135', '°', 'C', 'ja', 'tiheys', '19050kg', '/', 'm³.', '235U-isotooppia', 'voidaan', 'käyttää', 'ydinpolttoaineena', 'energiantuotantoon', 'ja', 'ydinaseiden', 'valmistamiseen', '.']",-3
finnish,"['Karachi', 'on', 'minkä', 'Pakistanin', 'provinssin', 'pääkaupunki', '?']",['Karachi'],"['Karachi', '(', ',', ')', 'on', 'Pakistanin', 'suurin', 'kaupunki', 'ja', 'Sindhin', 'provinssin', 'pääkaupunki', '.', 'Karachi', 'on', 'Pakistanin', 'talouselämän', 'keskus', '.', 'Kaupunki', 'sijaitsee', 'Arabianmeren', 'rannalla', ',', 'Indus-virran', 'suistossa', '.', 'Suurkaupunkialueella', 'asuu', 'noin', '21,2', 'miljoonaa', 'ihmistä', ',[1', ']', 'mikä', 'tekee', 'siitä', 'yhden', 'maailman', 'suurimmista', 'kaupungeista', '.']",-3
finnish,"['Miten', 'Herman', 'Göhring', 'kuoli', '?']","['Hermann', 'Göring']","['Nürnbergin', 'oikeudenkäynnissä', 'Göring', 'oli', 'korkea-arvoisin', 'tuomiolle', 'saatu', 'kansallissosialisti', '.', 'Oikeudenkäynnin', 'kuluessa', 'hän', 'pääsi', 'irti', 'morfiiniriippuvuudestaan', ',', 'laihtui', 'lähes', '20kilogrammaa', 'ja', 'sai', 'terävän', 'älynsä', 'jälleen', 'esiin', '.', 'Ennen', 'oikeudenkäyntiä', 'amerikkalainen', 'psykiatri', 'Douglas', 'Kelley', 'teki', 'syytetyille', 'natseille', 'älykkyystestin', 'ja', 'Göring', 'sai', '138pistettä', '(', 'huippuälykkyys)', '.[12', ']', 'Hän', 'puhui', 'oikeudenkäynnissä', 'varsin', 'taitavasti', 'ja', 'puolusti', 'itseään', 'loppuun', 'asti', ',', 'mutta', 'sai', 'lopulta', 'kuolemantuomion', '.', 'Tuomion', 'täytäntöönpanoa', 'edeltäneenä', 'yönä', 'hän', 'kuitenkin', 'onnistui', 'tekemään', 'itsemurhan', 'syanidilla', 'ja', 'vältti', 'näin', 'hirttämisen', '.', 'Hän', 'kuoli', '53-vuotiaana', '.', 'Vieläkään', 'ei', 'ole', 'täyttä', 'varmuutta', 'siitä', 'oliko', 'Göringillä', 'koko', 'ajan', 'syanidikapseli', 'mukanaan', 'vai', 'toiko', 'jokin', 'ulkopuolinen', 'taho', 'myrkyn', 'hänelle', '.', 'On', 'väitetty', ',', 'että', 'syanidi', 'saatiin', 'toimitettua', 'hänelle', 'amerikkalaisen', 'sotapoliisin', 'saksalaisen', 'tyttöystävän', 'avustuksella', '.', 'Göring', 'itse', 'kertoo', 'viimeisessä', 'kirjeessään', 'tuoneensa', 'kolme', 'syanidikapselia', 'vankilaan', '.', 'Yhden', 'kapselin', 'hän', 'piilotti', 'voidepurkkiin', '.', 'Toisen', 'kapselin', 'hän', 'kätki', 'selliin', 'mutta', 'piti', 'yhtä', 'kapselia', 'aina', 'sukanvarressa', 'oikeudenkäyntien', 'ajan', '.', 'Kolmannen', 'kapselin', 'Göring', 'piilotti', 'vaatteisiinsa', ',', 'ja', 'se', 'luonnollisesti', 'löytyi', 'ruumiintarkastuksessa', '.', 'Näin', 'olikin', 'tarkoitus', ',', 'jotta', 'luultaisiin', ',', 'ett', 'ei', 'hänellä', 'olisi', 'enää', 'yhtään', 'syanidia', 'jäljellä', '.']",-3
finnish,"['Milloin', 'Keimolan', 'moottorirata', 'purettiin', '?']","['Keimolan', 'moottorirata']","['Keimolan', 'moottoriradan', 'omisti', 'aluksi', 'Curt', 'Lincolnin', 'oma', 'yhtiö', '.', 'Vuonna', '1968', 'sen', 'osti', 'Wihuri-yhtymä', ',[1', ']', 'jonka', 'toimitusjohtaja', 'Antti', 'Aarnio-Wihuri', 'oli', 'innokas', 'autourheilun', 'harrastaja', '.', 'Wihuri', 'perusti', 'radan', 'toiminnan', 'pyörittämistä', 'varten', 'tytäryhtiön', ',', 'jonka', 'toimitusjohtajana', 'oli', 'Wihuri-yhtymän', 'Volkswagen-osaston', 'markkinointipäällikkö', 'Lasse', 'Laakso', '.', 'Jouduttuaan', 'talousvaikeuksiin', 'Wihuri', 'myi', 'radan', 'vuonna', '1982', 'Sanoma', 'Oy:lle', ',', 'jonka', 'omistuksessa', 'rata', 'oli', '2010-luvulle', 'asti', '.', 'Rata', 'joutui', 'vaikeuksiin', '1970-luvulla', 'ympäristökriisin', ',', 'rata-autoilun', 'saaman', 'vähäisen', 'arvostuksen', ',', 'lähistön', 'asukkaiden', 'valitusten', 'sekä', 'kunnostamattomuuden', 'vuoksi', '.', 'Keimolan', 'moottoristadion', 'suljettiin', 'lopulta', 'syksyllä', '1978', '.', 'Rata', 'hylättiin', 'ja', 'se', 'sai', 'rapistua', 'sekä', 'hautautua', 'metsän', 'sisään', '.', '1980-luvun', 'lopulla', 'se', 'tuhottiin', 'ajokelvottomaksi', '.']",-3
finnish,"['Milloin', 'Zack', 'Snyder', 'syntyi', '?']","['Zack', 'Snyder']","['\n', 'Zack', 'Snyder', '(', 's.', '1', '.', 'maaliskuuta', '1966', 'Greenbay', ',', 'Wisconsin', ',', 'Yhdysvallat', ')', 'on', 'yhdysvaltalainen', 'elokuvaohjaaja', '.', 'Hän', 'teki', 'läpimurtonsa', 'elokuvaohjaajana', 'heti', 'ensimmäisellä', 'elokuvallaan', 'Kuolleiden', 'aamunkoitto', '.', 'Sen', 'jälkeen', 'hän', 'siirtyi', 'ohjaamaan', 'Frank', 'Millerin', 'sarjakuvaan', 'perustuvaa', 'elokuvaa', '300', ',', 'josta', 'tuli', 'suuri', 'menestys', 'ristiriitaisista', 'arvosteluista', 'huolimatta', '.', 'Sen', 'jälkeen', 'häntä', 'pyydettiin', 'ohjaamaan', 'Alan', 'Mooren', 'ja', 'Dave', 'Gibbonsin', 'Vartijat-sarjakuvaan', 'perustuvaa', 'elokuvaa', '.', 'Watchmen', 'sai', 'ilmestyessään', 'hyviä', 'arvosteluja', 'ja', 'menestyi', 'hyvin', '.']",-3
finnish,"['Mikä', 'on', 'Euroopan', 'suurin', 'kaupunki', '?']","['Luettelo', 'Euroopan', 'yli', 'miljoonan', 'asukkaan', 'kaupungeista', 'kuntien', 'väkiluvun', 'mukaan']","['Tämä', 'on', 'luettelo', 'maantieteellisen', 'Euroopan', 'suurimmista', ',', 'yli', 'miljoonan', 'asukkaan', 'kaupungeista', '.', 'Väkiluvultaan', 'Euroopan', 'kaupungeista', 'suurin', 'on', 'Istanbul', 'jonka', 'lukuihin', 'on', 'otettu', 'Aasian', 'puoleinen', 'osa', '.[1', ']']",-3
finnish,"['Missä', 'Chick', 'Corean', 'syntyi', '?']","['Chick', 'Corea']","['\n', 'Armando', 'Anthony', '”', 'Chick', '”', 'Corea', 'Jr', '.', '(', 's.', '12', '.', 'kesäkuuta', '1941', 'Chelsea', ',', 'Massachusetts', ')', 'on', 'yhdysvaltalainen', 'jazzpianisti', 'ja', '-säveltäjä', ',', 'joka', 'aloitti', 'levytysuransa', '1960-luvulla', 'ja', 'on', '1970-luvulta', 'lähtien', 'kuulunut', 'aikamme', 'suosituimpien', 'jazzmuusikoiden', 'joukkoon', '.[1', ']']",-3
finnish,"['Milloin', 'Daniel', 'Cormier', 'syntyi', '?']","['Daniel', 'Cormier']","['\n\n\n\n\n\n\n', 'Daniel', 'Ryan', 'Cormier', '(', 's.', '20', '.', 'maaliskuuta', '1979', 'Lafayette', ',', 'Louisiana', ')', 'on', 'yhdysvaltalainen', 'vapaaottelija', '.', 'Hän', 'on', 'UFC:n', 'alemman', 'raskaansarjan', 'mestari', 'toukokuusta', '2015', 'lähtien', 'ja', 'UFC:n', 'raskaansarjan', 'mestari', 'heinäkuusta', '2018', 'lähtien', '.', 'Hän', 'teki', 'debyyttinsä', 'UFC:ssä', 'huhtikuussa', '2013', '.[1', ']', 'Heinäkuussa', '2018', 'Cormierista', 'tuli', 'UFC', 'historian', 'toinen', 'ottelija', ',', 'joka', 'on', 'pitänyt', 'hallussaan', 'kahden', 'eri', 'painoluokan', 'mestaruuksia', 'samaan', 'aikaan', '.']",-3
